document_id;title;text;url;lat;lon
E1463;Bahnübergang / Ampelkreuzung;Hallo, an dieser Kreuzung gibt es für Fahrradfahrer wirklich keinerlei Verkehrskonzept. Ich fahre immer von der Eisenstraße in die Fröbelstraße, bzw. den umgekehrten Weg und weiß gar nicht, wie ich mich hier korrekterweise verhalten muss. Meine Taktik ist einfach die Ampel für die Fußgänger zu nutzen. Der Bahnübergang ist aber für die Fußgänger (was natürlich sinnvoll ist) mit Drängelgittern abgesperrt. Die muss man als Radfahrer kompliziert umfahren. Jemand der nicht mehr ganz so agil ist wird hier kaum die Kurve schaffen. Hier ist auch keinerlei Platz vorgesehen. Sobald man an der Ampel Richtung Fröbelstraße steht, versperrt man mit seinem Fahrrad vollkommen den Platz. Von der Fröbelstraße aus in Richtung Eisenstraße genauso. Außerdem sind die Ampelphasen unfassbar lang (auch wenn gefühlt minutenlang keinerlei Autos kommen und an der Weinsbergstraße für diese sogar rot ist!) und man braucht 2 Ampelphasen nur um die Straße geradeaus zu überqueren. Das ist wirklich unglaublich frustrierend. Die meisten Radfahrer (eigentlich alle) überqueren die Straße einfach über die Linksabbiegespuren für die Autos. Das ist wirklich die absolut einfachste Variante, aber ich gehe mal davon aus, dass das einfach nicht darf. Es wäre super wenn man hier deutliche Spuren für die Radfahrer und eine wesentlich bessere Ampelschaltung einrichten würde. Insgesamt wird hier ein anständiges Konzept dringend benötigt. Danke!;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/bahnuebergang-ampelkreuzung;50,943354;6,912771
E1464;Freilaufender Rechtsabbieger;Die freilaufenden Rechtsabbieger sind ja alle ziemlich gruselig, dieser hier stört mich aber besonders. Von der Weinsbegerstraße aus kommend führt einen der Radweg nämlich in eine deutliche Kurve nach rechts. Wenn man geradeaus über die Innere Kanalstraße fahren möchte, muß man höllisch aufpassen, dass die Autofahrer einen wahrnehmen.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/freilaufender-rechtsabbieger;50,939805;6,925399
E1465;Auffahrt zum Radweg;Die Auffahrt zu und vom Radweg entlang der Inneren Kanalstraße muss dringend vergrößert und mit deutlichen Richtungsangaben versehen werden. Von der Weinsbergstraße aus kommend schafft man die Kurve an der Stelle nur, in dem man weit ausholt. Da hier gerade morgens gerne mal viel Verkehr mit meheren Radfahrern ist, muss man ziemlich aufpassen, dass man einander nicht in die Quere kommt.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/auffahrt-zum-radweg;50,939775;6,925401
E1466;Druchgäng Tempo 50;Abbau der Tempo 70 Schildern die im wechsel mit Tempo 50 auf der Äußeren Kanalstr. zu finden sind.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/druchgaeng-tempo-50;50,968435;6,915762
E1467;Eigene Fahrradampel;An der Kreuzung Subbelrather/ Äußere Kanalstraße wäre eine eigene Fahrradampel sinnvoll. Im Moment ist das Fahrradgrün mit dem Fußgängergrün gekoppelt.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/eigene-fahrradampel;50,959381;6,905718
E1468;Die Radführung vom belgischen Viertel kommend geradeaus auf der Vogelsanger Straße muss dringend verbessert werden.;Wer auf der Vogelsanger aus dem belgischen Viertel kommend einfach nur geradeaus die Innere Kanalstraße überqueren will, wird über den freilaufenden Rechtsabbieger für die Autofahrer geleitet, wo man dann scheinbar auf den Bürgersteig fahren soll. Dort ist aber a) kein Radweg deutlich markiert und b) man muss als Radfahrer nach wenigen Metern schon wieder auf die Straße (und in den fließenden Autoverkehr wechseln). Auf Anhieb ist es aber auch gar nicht zu erkennen, dass man dort auf den Bürgersteig soll. Die Folge ist, dass eigentlich alle Radfahrer auf dem freilaufen Rechtsabbieger landen und von dort dann wieder auf die Vogelsanger fahren, wo man sich wiederum in den fließenden Autoverkehr einfädeln muss. Die Stelle ist einfach nur unlogisch. Es muss einem doch möglich sein ganz einfach nur geradeaus die Kreuzung zu überqueren. Wenn man die Stelle nicht kennt, merkt man gar im ersten Moment gar nicht wie seltsam man geleitet wird, was die Stelle recht gefährlich macht.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/die-radfuehrung-vom-belgischen-viertel-kommend-geradeaus-auf-der;50,94276;6,926679
E1469;Freigabe Einbahnstraße für Radfahrer;Die Philippstr. zwischen Stammstr und Venloer Str ist in dieser Richtung Einbahnstraße und seit ca. 2 Jahren für den Fahrradverkehr freigegeben. Das Teilstück zwischen Glasstr und Stammstr ist zu diesem Zeitpunkt nicht freigegeben worden, weil das durch ein baubedingte Sperrung nicht notwendig ist. Seitdem die Sperrung nicht mehr bestehtm habe ich schon 2x den Fahrradbeauftragten gebeten dieses Teilstück freizugeben - leider ist hier bis heute nichts passiert. Die Philippstr ist hier eine wichtige Querverbindung in der direkten Verbindung zwischen Gürtel über Fröbelstr - Rothehausstr und Liebigstr. Richtung Nippes.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/freigabe-einbahnstrasse-fuer-radfahrer;50,950965;6,921301
E1470;Bordsteinabsenkung in Verlängerung der Bartolomäus Schink Str.;Wenn man von der Bartholomäus Schink Str kommend durch die Unterführung des Bahnhofs Ehrenfeld Richtung Glasstraße fahren will, muss an nach der Querung des Gürtels entweder absteigen um den hohen Bordstein zu überwinden oder man fährt einen Schwenk in Richtug Hüttenstraße um dann wieder rechts in die Unterführung zu fahren. Eine Bordsteinabsenkung in direkter Verlängerung der Bartholomäus Schink Straße wäre hier wünschenswert.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/bordsteinabsenkung-verlaengerung-der-bartolomaeus-schink-str;50,951972;6,918613
E1471;Verlängerung Radschutzstreifen zwischen Overbeckstr und Ampel Subbelrather Str.;Auf der Liebigstraße in Richtung Subbelratherstr. wird man vom Radweg vor der Overbeckstr auf einen roten Radschutzstreifen geführt. Dieser endet aber nach einigen Metern, was dazu führt, dass die vor der Ampel wartenden Autos keinen Platz für vorbeifahrende Radfahrer lassen. Besonders ärgerlich ist das zum Berufsverkehr, weil dann der Autoverkehr nicht auf die Subbelrather Str abfliesst. Dem Radfahrer bleibt nur die Wahl auf den Fussweg auszuweichen oder links an den Autos vorbeizufahren. Eine Verlängerung des Radschutzstreifens bis zur Ampel wäre eine einfache Lösung, den Radverkehr fließen zu lassen.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/verlaengerung-radschutzstreifen-zwischen-overbeckstr-und-ampel;50,952527;6,924766
E1472;Herkulesstrasse in beide Richtungen für Radfahrer öffnen;Die Herkulesstrasse sollte auch von Süd nach Nord für Radfahrer befahrbahr sein. Aktuell ist kein Platz für Radler wenn ein Auto entgegenkommt. Die vorhandene Lösung, die Radler ab der Unterführung über die viel zu enge Rampe in den Park zu leiten ist mangelhaft. Es fehlt auch eine fahrbare Fahrradrampe in dem Park ca. auf Höhe Parkmitte bei den 4 Treppenstufen. Die vorhandene Rampe ist mangelhaft.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/herkulesstrasse-beide-richtungen-fuer-radfahrer-oeffnen;50,953568;6,931697
E1473;Die Ampel an dieser Stelle ist sinnlos.;Die Ampel für Fussgänger und Radfahrer an dieser Stelle ist sinnlos, da aus der Strasse niemand kommen kann. Da stehen nämlich Absperrpoller! Die Ampel bremst den Radverkehr unnötig aus.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/die-ampel-dieser-stelle-ist-sinnlos;50,954898;6,930933
E1474;Auf- und Abfahrt auf die Brücke nicht verblockt und zugeparkt.;Radfahrer welche die die Brücke über die Autobahn nutzen wollen, kommen nicht problemlos in oder aus der Lukasstrasse. Dort ist kein Weg für Radfahrer markiert. Die Zufahrt zur Rampe ist fast immer zugeparkt. Als Folge fahren viele Radfahrer auf dem sehr engen Nord-Fußweg der Lukasstraße und drängeln die Fußgänger weg.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/auf-und-abfahrt-auf-die-bruecke-nicht-verblockt-und-zugeparkt;50,952821;6,931407
E1475;Keine Einfahrt in den Radweg möglich.;Wenn mensch von der Hüttenstr. in die Liebigstr. fährt, gibt es nach der Kreuzung keine Möglichkeit auf den Radweg der Liebigstr. zu kommen. Hoher Bordsteine vor und hinter der Bushaltestelle, sowie parkende Autos blockieren die Auffahrt.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/keine-einfahrt-den-radweg-moeglich;50,952413;6,92449
E1476;Starke Radwegsschäden;Der Radweg muss an dieser Stelle dringend saniert werden. Durch die Wurzeln ist der Boden sehr uneben. Nachts ist es hier so dunkel, dass man die Bodenunebenheiten nicht mal sieht. Selbst wenn man weiß, dass sie da sind, muss man höllisch aufpassen,;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/starke-radwegsschaeden;50,94067;6,925642
E1477;Venloer Str. zw. Innerer und Gürtel als Einbahnstr.;Die Venloer Str. sollte zwischen Innerer Kanalstr. und Gürtel als Einbahnstr. den Bürgern, Fußgängern und Radfahrern zurückgegeben werden. Die andere Fahrspur könnte über die Vogelsanger Str. verlaufen;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/venloer-str-zw-innerer-und-guertel-als-einbahnstr;50,94718;6,922932
E1478;Konflikte mit Fußgängern;Nach Querung des Gürtels wird der Radverkehr hier vor [Name des Schnellrestaurants] noch ein Stück auf dem Gehweg geführt und dann auf den Schutzstreifen auf die Straße übergeleitet. Diese kleine Stück Radweg auf dem Gehweg führt aber wegen der hohen Anzahl Fußgängern an der Stelle immer wieder zu Konflikten.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/konflikte-mit-fussgaengern;50,950011;6,916812
E1479;fehlende Abstellmöglichkeiten;Vor der Turnhalle der Schule fehlen sichere Fahrradabstellmöglichkeiten;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/fehlende-abstellmoeglichkeiten-1;50,957462;6,905214
E1480;fehlende Abstellmöglichkeiten;fehlende Fahrradabstellmöglichkeiten vor dem neuen [Biomarkt];https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/fehlende-abstellmoeglichkeiten-0;50,948257;6,919984
E1481;fehlende Abstellmöglichkeiten;fehlende Fahrradabstellmöglichkeiten vor [Name des Biomarkts];https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/fehlende-abstellmoeglichkeiten;50,947651;6,922245
E1482;Schutzstreifen / Rechtsabbiegespur;Richtung Innenstadt fahrend kommt es im Bereich Fuchsstr. immer wieder zu gefährlichen Situationen mit Autofahrern die auf die dort beginnende Rechtsabbiegespur wollen, während gleichzeitig der Radverkehr der geradeaus will hier nach links neben den Rechtsabbieger wechseln muss. Da es bekanntermaßen in Köln leider keinerlei Verkehrsmoral mehr gibt wird man hier als Radfahrer regelmäßig gefährdet.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/schutzstreifen-rechtsabbiegespur;50,945329;6,927474
E1483;Schutzstreifen an der Haltestelle Liebigstr.;Im Bereich der Haltestelle Liebigstr. stadtauswärts kommt es immer wieder zu Konfliktsituationen mit Autos die bei Rückstau zum Teil mit auf dem dem Schutzstreifen Außerdem wird man hier ohne ausreichenden Sicherheitsabstand von den Autos überholt.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/schutzstreifen-der-haltestelle-liebigstr;50,951893;6,925202
E1484;Radwegschäden;Der Radweg entlang der Inneren Kanalstr. ist zum Teil stark beschädigt;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/radwegschaeden;50,9537;6,939718
E1485;Fehlende Radwege / Problematik Einfahrt Gelände Barthonia-Forum / kurze Ampelschaltung;Auf der Vogelsanger Straße fehlen bislang Radwege. Die Straße soll ja irgendwann nächstes Jahr (?) saniert werden. Bitte denken Sie daran, ausreichend Platz für Fahrradwege zu schaffen. Ein weiteres Problem: Wer mit dem Fahrrad vom Barthonia-Forum auf die Straße fahren will (und umgekehrt), hat keinen Fahrradweg zur Verfügung und muss wegen der Ausfahrt aus der Tiefgarage höllisch aufpassen. Eigentlich müssten doch auf einem solchen Gelände Fußgänger und Fahrradfahrer Vorrang haben? Außerdem ist die Linksabbieger-Ampel an der Ecke Barthonia-Forum/Vogelsanger Straße nur ganz kurz geschaltet. Und die Trasse zu eng, um neben den Autos mit dem Fahrrad auf der Fahrbahn zu stehen.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/fehlende-radwege-problematik-einfahrt-gelaende-barthonia-forum-kurze;50,942724;6,926615
E1486;Öffnung für gegenläufigen Radverkehr;Als dirkete Verbindung zum Bahnhof Ehrenfeld wird die Hüttenstraße - bislang rechtswiedrig - von vielen Fahrradfahrern auch gegen die Einbahnstraße befahren. Es ist sinnnvoll und sicherer, die Straße zu öffnen!;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/oeffnung-fuer-gegenlaeufigen-radverkehr;50,952155;6,921859
E1487;Einbahnstraße Venloer Straße;Ich würde die Venloer Straße ab aüßere Kanalstraße Richtung Innenstadt in eine Einbahnstraße umwandeln und die Radwege von den Fußwegen auf die Straße verlegen;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/einbahnstrasse-venloer-strasse;50,955521;6,906592
E1488;Gefahrenstelle;An der Venloer Strasse in Höhe des Bezirksrathauses ist eine stark genutzte Fußgängerampel. Dort kommt es regelmäßig zu Konflikten mit Radfahrern, da Radfahrer Vorfahrt haben, Fußgänger dies nicht wissen und leider meist auf keiner Seite Einsicht herrscht. Kurzfristig könnte es vielleicht helfen, wenn man auf dem Radweg auf jeder Seite ein fettes Fahrradpiktogramm mit Ausrufezeichen anbringt oder einen Hinweis „Achtung Radfahrer“ o.ä.. Dann wären zumindest die Fußgänger gewarnt. Dauerhaft muss der Radweg auf die Straße.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/gefahrenstelle;50,95228;6,913362
E1489;Durchgängiger Radweg auf dem grünen Mittelstreifen des Gürtels;Der Mittelstreifen des Melatengürtels könnte als Radweg ausgebaut werden. Dazu müssten Bordsteine abgesenkt und Ampelanlagen überarbeitet werden. Vorteil: Radfahrende und ruhender Verkehr kämen sich nicht mehr in die Quere.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/durchgaengiger-radweg-auf-dem-gruenen-mittelstreifen-des-guertels;50,942773;6,912825
E1490;Radweg erneuern auf ca. 300 m;Zwischen der Kreuzung Widdersdorfer Str. / Oskar Jäger Str. und Ford Strunk sind ca. 300 m Radweg in sehr schlechtem Zustand.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/radweg-erneuern-auf-ca-300-m;50,945558;6,907997
E1491;Venloer Strasse Ehrenfeld;Ich bin morgens gegen 8:30 Uhr abends gegen 18:00 Uhr mit meinem Fahrrad unterwegs und mache den Vorschlag, die Venloer Strasse von der Moschee bis Ehrenfeldgürtel als Einbahnstrasse umzuwandeln. Bitte beobachen Sie mal zu diesen Zeiten diesen Abschnitt. Autofahrer, Radfahrer (langsame und Rennradfahrer), Fussgänger, Lieferantenfahrzeuge, Parkende Autos auf der Strasse... und fast jeder besteht auf sein Recht. Ein eigener Fahrradweg existiert zwar, allerdings befindet er sich auf der normalen Strasse, die dafür viel zu eng ist. Hier ist wirklich Handlungsbedarf!!!! Danke für die tolle Aktion. Hoffentlich fruchtet auch was... Viele Grüße, [Name entfernt];https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/venloer-strasse-ehrenfeld;50,949239;6,918291
E1492;gefährliche Auffahrt und unklarer Fahradwegverlauf;Rad- und Fußweg münden in der Auffahrt der Waschanlage.. Der Radweg wird auf der Auffahrt an die Straße geführt (zuvor mit Grünstreifen und Parkbuchten getrennt.) Für Autofahrer sind die Radfahrer aufgrund von parkenden Autos, LKWs daher erst bei Einfahrt in die Auffahrt sichtbar. Im Anschluss an die Auffahrt werden Fuß- und Radweg getrennt (durch parkende Autos) weitergeführt (links Radweg, rechts Fußweg). Ortsunkundige Radfahrer sind z.T. irritiert welchen Weg sie nutzen sollen;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/gefaehrliche-auffahrt-und-unklarer-fahradwegverlauf;50,944155;6,908157
E1493;Radverkehrsführung;Weinsbergstraße stadtauswärts zwischen Geisselstraße und Fröbelstraße Radweg wurde leider bei der schönen breiten Gehwegfläche entfernt. Es fehlt ein Fahrradschutzstreifen auf der Fahrbahn;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/radverkehrsfuehrung;50,943684;6,916237
E1494;Freilaufender Rechtsabbieger von der inneren Kanalstraße auf die Venloer Straße;Ich finde, dass die Fahrradschutzstreifen in Verbindung mit dem freilaufenden Rechtsabbieger auf der inneren Kanalstraße in Richtung Venloer Straße/Ehrenfeld die Fahrradfahrer nicht ausreichend schützt. Es gibt einen Schutzstreifen für Geradeausfahrer (auf der inneren Kanalstraße bleibend) und einen für Rechtsabbieger. Ich würde mir wünschen, dass die Fahrradwege hier viel deutlicher von der Fahrbahn abgegrenzt werden und Autofahrer noch deutlicher (durch Hinweisschilder) darauf hingewiesen werden, dass hier Fahrradfahrer beim Rechtsabbiegen kreuzen. Meines Wissens gilt hier außerdem Tempo 70 auf der inneren Kanalstraße. Eine Beschränkung auf durchgängig Tempo 50 wäre sichrerer.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/freilaufender-rechtsabbieger-von-der-inneren-kanalstrasse-auf-die;50,944787;6,928082
E1495;Venloer Str. Einbahnstr.;Die Venloer Str. sollte wenigstens zwischen Innenstadt und Gürtel zur Einbahnstr. für den MIV werden damit den Radfahrern und Fußgängern mehr Platz gegeben werden kann.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/venloer-str-einbahnstr;50,947519;6,922272
E1496;Autofrei;Venloer Straße Autofrei von der Inneren bis zur Äußeren Kanalstraße. Frei für Lieferverkehr.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/autofrei;50,945155;6,927953
E1497;Protected Bike Lane auf dem Gürtel;Der Ehrenfeldgürtel ist eine wichtige Verkehrsader in Ehrenfeld - der verbindet Ehrenfeld mit Nippes und dem Blücherpark, mit den Gewerbegebieten im Süden und dem Stadtwald, er verbindet Ehrenfeld mit Neu-Ehrenfeld, an ihm liegen zahlreiche kleine und größere Geschäfte, er bindet die S-Bahn und U-Bahn-Station an. Mit der Inklusionsschule auf dem Helios-Gelände wird er in Zukunft eine weitere wichtige Funktion bekommen. Leider ist er für Radfahrerinnen und Radfahrer nur schwer zu befahren - schlecht gepflegte Radwege, zB zwischen Subbelrather und Venloer und die Bahn als Trennlinie, insbesondere zwischen Venloer und Aachener, machen den Gürtel für Radfahrer schwer befahrbar. Als Lösung wird die Umwidmung eines Fahrstreifens als Protected Bike Land vorgeschlagen. Diese könnte breit genug sein, um auch Gegenverkehr zuzulassen, damit zB die Helios-Schule aus beiden Richtungen angefahren werden kann. Damit würden die Verkehrsflächen endlich gerecht verteilt. Auch die Kreuzungspunkte würden deutlich entlastet. Dass eine Fahrspur für den Autoverkehr reicht zeigt auch der Blick nach Nippes - hier ist der Gürtel ja gar nicht für den Autoverkehr befahrbar. Selbst die SPD, die vehement für einen Autoausbau ist, fordert dort nur zwei Fahrspuren (also, 1 pro Richtung), während der Gürtel in Ehrenfeld vierspurig vom Autoverkehr in Beschlag genommen wird. Wenn 2 Spuren in Nippes reichen, dann reichen sie auch in Ehrenfeld!;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/protected-bike-lane-auf-dem-guertel;50,949614;6,916151
E1498;Jede Lampe ein Hubbel;Während der Aspahlt der Inneren Kanalstraße fast so glatt wie ein Babypopo ist, ist die Oberfläche des Radwegs von Ehrenfeld nach Nippens von zahlreichen Querrillen duchzogen, genauer gesagt bei jeder Staßenlaterne. Wie kann es sein, dass Baumaßnahmen so abgeschlossen und abgenommen werden?;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/jede-lampe-ein-hubbel;50,953667;6,940023
E1499;Plötzliches Ende des Radwegs;Der wirklich super gut markierte und sehr breite Schutzstreifen hört hier einfach unvermittelt auf. a) Wieso ist das überhaupt der Fall? Kann er nicht einfach weitergeführt werden? b) Wenn er schon aufhören muss: Könnte man hier deutlicher markieren, wo man als Radfahrer weiterfahren soll? Soll ich ab dann irgendwann auf den Gehweg, bleibe ich auf der Straße … ? c) Genau dort wo der Schutzstreifen aufhört, ist eine Verkehrsinsel für Fußgänger. Dort verengt sich die Spur die die Autofahrer haben in Richtung Fahrradspur und es wird quasi zu einer Spur. Mir passiert es hier oft , dass Autos hinter mir mit hohem Tempo angefahren kommen und sich genau an dieser Stelle zwischen der Verkehrsinsel an mir vorbei quetschen. Könnte man hier nicht mal eine Maßnahme schaffen, dass Autofahrer mehr auf die Radfahrer achten und ihr Tempo drosseln? Also z. B. eine bessere Markierung (siehe B).;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/ploetzliches-ende-des-radwegs;50,94276;6,918468
E1500;Überquerung des Gürtels;Wenn man vom BF Ehrenfeld die Straße an der Ampel überqueren möchte, gibt es eine sehr enge Fahrradspur, die oft von Kinderwagen und anderen Fußgängern zusätzlich benutzt wird. Der Fußgängerweg ist durch eine Verkehrssicherung vor der Bahn geschützt. Eigentlich sinnvoll, aber praktisch nicht benutzt. Dadurch kommt es zu Stau mitten auf der Verkehrsinsel zwischen Straße und Straßenbahn. Mein Vorschlag wäre, die Fahrradspur zu verbreitern und die Verkehrsinsel zu vergrößern, so dass man auch als Fahrradfahrer - vor allem mit Anhänger- geschützt ist vor klingelnden Straßenbahnen und hupenden Autos. Und/Oder die Ampelphase für die Fahrradfahrer zu verlängern und nicht immer dem Bus- und Straßenbahnverkehr Vorrang geben.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/ueberquerung-des-guertels;50,95202;6,918983
E1501;Linksabbiegen erlauben;Wenn man von Nippes kommend die Liebigstraße stadteinwärts fährt, führt der beste Weg zur Inneren Kanalstraße über die Herkulsstraße. Hier biegen viele Radfahrer illegal links auf die Herkulesstraße ab. Das Linksabbiegen könnte hier aber für alle auch erlaubt werden.;https://www.raddialog-ehrenfeld.koeln/dialoge/ehrenfelder-raddialog/linksabbiegen-erlauben;50,954926;6,930774
